12168-52-4: Fe@[2],Ti@[1],O@[4]
65842-03-7: Fe@[1],V@[3],O@[9]
13870-24-1: Fe@[1],W@[1],O@[4]
19469-07-9: Fe@[2],C@[6],O@[12]
10294-52-7: Fe@[2],Cr@[3],O@[12]
10294-53-8: Fe@[2],Cr@[6],O@[21]
1309-37-1: Fe@[2],O@[3]
10028-22-5: Fe@[2],S@[3],O@[12]
10179-73-4: Fe@[2],Si@[1],O@[4]
1317-61-9: Fe@[3],O@[4]
14940-41-1: Fe@[3],P@[2],O@[8]
14038-43-8: Fe@[7],C@[18],N@[18]
10058-44-3: Fe@[4],P@[6],O@[21]
1303-00-0: Ga@[1],As@[1]
13450-88-9: Ga@[1],Br@[3]
24597-12-4: Ga@[1],Cl@[2]
13450-90-3: Ga@[1],Cl@[3]
7783-51-9: Ga@[1],F@[3]
22886-66-4: Ga@[1],F@[3],H@[6],O@[3]
13572-93-5: Ga@[1],H@[3]
13450-91-4: Ga@[1],I@[3]
25617-97-4: Ga@[1],N@[1]
13494-90-1: Ga@[1],N@[3],O@[9]
12024-08-7: Ga@[1],O@[1]
12023-99-3: Ga@[1],O@[3],H@[3]
12063-98-8: Ga@[1],P@[1]
12024-10-1: Ga@[1],S@[1]
12064-03-8: Ga@[1],Sb@[1]
12024-11-2: Ga@[1],Se@[1]
12024-14-5: Ga@[1],Te@[1]
24597-12-4: Ga@[2],Cl@[4]
12024-20-3: Ga@[2],O@[1]
12024-21-4: Ga@[2],O@[3]
12024-22-5: Ga@[2],S@[3]
13494-91-2: Ga@[2],S@[3],O@[12]
12024-24-7: Ga@[2],Se@[3]
12024-27-0: Ga@[2],Te@[3]
13818-75-2: Gd@[1],Br@[3]
3252-56-0: Gd@[1],C@[3],H@[3],O@[6]
10138-52-0: Gd@[1],Cl@[3]
19423-81-5: Gd@[1],Cl@[3],H@[12],O@[6]
13765-26-9: Gd@[1],F@[3]
13814-72-7: Gd@[1],I@[2]
13572-98-0: Gd@[1],I@[3]
25764-15-2: Gd@[1],N@[1]
12024-81-6: Gd@[1],Se@[1]
12134-75-7: Gd@[1],Si@[2]
12064-62-9: Gd@[2],O@[3]
12134-77-9: Gd@[2],S@[3]
12160-99-5: Gd@[2],Te@[3]
24415-00-7: Ge@[1],Br@[2]
13450-92-5: Ge@[1],Br@[4]
992-91-6: Ge@[1],C@[4],H@[12],O@[4]
10060-11-4: Ge@[1],Cl@[2]
10038-98-9: Ge@[1],Cl@[4]
13940-63-1: Ge@[1],F@[2]
7783-58-6: Ge@[1],F@[4]
7782-65-2: Ge@[1],H@[4]
13573-08-5: Ge@[1],I@[2]
13450-95-8: Ge@[1],I@[4]
20619-16-3: Ge@[1],O@[1]
1310-53-8: Ge@[1],O@[2]
12025-32-0: Ge@[1],S@[1]
12025-34-2: Ge@[1],S@[2]
12065-10-0: Ge@[1],Se@[1]
12065-11-1: Ge@[1],Se@[2]
12025-39-7: Ge@[1],Te@[1]
12065-36-0: Ge@[3],N@[4]
7664-93-9: H@[2],S@[1],O@[4]
12007-23-7: Hf@[1],B@[2]
13777-22-5: Hf@[1],Br@[4]
12069-85-1: Hf@[1],C@[1]
13499-05-3: Hf@[1],Cl@[4]
13709-52-9: Hf@[1],F@[4]
12770-26-2: Hf@[1],H@[2]
13779-73-2: Hf@[1],I@[3]
25817-87-2: Hf@[1],N@[1]
12055-23-1: Hf@[1],O@[2]
12325-59-6: Hf@[1],P@[1]
15823-43-5: Hf@[1],S@[2],O@[8]
18855-94-2: Hf@[1],S@[2]
12162-21-9: Hf@[1],Se@[2]
13870-13-8: Hf@[1],Si@[1],O@[4]
12401-56-8: Hf@[1],Si@[2]
7789-47-1: Hg@[1],Br@[2]
1600-27-7: Hg@[1],C@[4],H@[6],O@[4]
7487-94-7: Hg@[1],Cl@[2]
73491-34-6: Hg@[1],Cl@[2],O@[8]
7783-39-3: Hg@[1],F@[2]
: Hg@[1],F@[4]
72172-67-9: Hg@[1],H@[2]
7783-32-6: Hg@[1],I@[2],O@[6]
7774-29-0: Hg@[1],I@[2]
10045-94-0: Hg@[1],N@[2],O@[6]
21908-53-2: Hg@[1],O@[1]
628-86-4: Hg@[1],O@[2],N@[2],C@[2]
1344-48-5: Hg@[1],S@[1]
592-85-8: Hg@[1],S@[2],C@[2],N@[2]
7783-35-9: Hg@[1],S@[1],O@[4]
20601-83-6: Hg@[1],Se@[1]
12068-90-5: Hg@[1],Te@[1]
15385-58-7: Hg@[2],Br@[2]
10112-91-1: Hg@[2],Cl@[2]
1396-75-4: Hg@[2],F@[2]
15385-57-6: Hg@[2],I@[2]
15829-53-5: Hg@[2],O@[1]
13825-76-8: Ho@[1],Br@[3]
3252-59-3: Ho@[1],C@[3],H@[3],O@[6]
: Ho@[1],C@[6],H@[9],O@[6]
: Ho@[2],C@[6],O@[12]
10138-62-2: Ho@[1],Cl@[3]
13760-78-6: Ho@[1],F@[3]
13813-41-7: Ho@[1],I@[3]
12029-81-1: Ho@[1],N@[1]
12136-24-2: Ho@[1],Si@[2]
13977-63-4: Ho@[1],V@[1],O@[4]
12055-62-8: Ho@[2],O@[3]
12162-59-3: Ho@[2],S@[3]
: Ho@[2],S@[3],O@[12]
7789-33-5: I@[1],Br@[1]
7790-99-0: I@[1],Cl@[1]
865-44-1: I@[1],Cl@[3]
13873-84-2: I@[1],F@[1]
22520-96-3: I@[1],F@[3]
7783-66-6: I@[1],F@[5]
16921-96-3: I@[1],F@[7]
14696-82-3: I@[1],N@[3]
12399-08-5: I@[2],O@[4]
12029-98-0: I@[2],O@[5]
1303-11-3: In@[1],As@[1]
14280-53-6: In@[1],Br@[1]
21264-43-7: In@[1],Br@[2]
13465-09-3: In@[1],Br@[3]
25114-58-3: In@[1],C@[6],H@[9],O@[6]
13465-10-6: In@[1],Cl@[1]
13465-11-7: In@[1],Cl@[2]
10025-82-8: In@[1],Cl@[3]
74508-07-9: In@[1],F@[1]
7783-52-0: In@[1],F@[3]
14166-78-0: In@[1],F@[3],H@[6],O@[3]
7783-52-0: In@[1],F@[3],H@[18],O@[9]
13939-13-4: In@[1],H@[1]
13465-10-6: In@[1],I@[1]
13510-35-5: In@[1],I@[3]
25617-98-5: In@[1],N@[1]
20661-21-6: In@[1],O@[3],H@[3]
22398-80-7: In@[1],P@[1]
14693-82-4: In@[1],P@[1],O@[4]
12030-14-7: In@[1],S@[1]
1312-41-0: In@[1],Sb@[1]
1312-42-1: In@[1],Se@[1]
12030-19-2: In@[1],Te@[1]
13779-78-7: In@[2],I@[4]
1312-43-2: In@[2],O@[3]
13464-82-9: In@[2],S@[3],O@[12]
12030-24-9: In@[2],S@[3]
1312-42-1: In@[2],Se@[3]
1312-45-4: In@[2],Te@[3]
77791-70-9: Ir@[1],Br@[2]
10049-24-8: Ir@[1],Br@[3]
7789-64-2: Ir@[1],Br@[4]
13465-17-3: Ir@[1],Cl@[2]
10025-83-9: Ir@[1],Cl@[3]
10025-97-5: Ir@[1],Cl@[4]
23370-59-4: Ir@[1],F@[3]
37501-24-9: Ir@[1],F@[4]
14568-19-5: Ir@[1],F@[5]
7783-75-7: Ir@[1],F@[6]
19253-38-4: Ir@[1],I@[2]
7790-41-2: Ir@[1],I@[3]
7790-45-6: Ir@[1],I@[4]
12030-49-8: Ir@[1],O@[2]
30980-84-8: Ir@[1],O@[4],H@[4]
12030-51-2: Ir@[1],S@[2]
12030-55-6: Ir@[1],Se@[2]
12196-62-2: Ir@[1],Te@[3]
12030-49-8: Ir@[2],O@[3]
12136-42-4: Ir@[2],S@[3]
14484-69-6: K@[1],Al@[1],F@[4]
12003-63-3: K@[1],Al@[1],O@[2]
14075-53-7: K@[1],B@[1],F@[4]
7758-02-3: K@[1],Br@[1]
7758-01-2: K@[1],Br@[1],O@[3]
2926-27-4: K@[1],C@[1],H@[1],F@[3],O@[3],S@[1]
590-29-4: K@[1],C@[1],H@[1],O@[2]
865-33-8: K@[1],C@[1],H@[3],O@[1]
151-50-8: K@[1],C@[1],N@[1]
590-28-3: K@[1],C@[1],N@[1],O@[1]
127-95-7: K@[1],C@[2],H@[1],O@[4]
127-08-2: K@[1],C@[2],H@[3],O@[2]
917-58-8: K@[1],C@[2],H@[5],O@[1]
327-62-8: K@[1],C@[3],H@[5],O@[2]
140-89-6: K@[1],C@[3],H@[5],S@[2],O@[1]
128-03-0: K@[1],C@[3],H@[7],N@[1],S@[2]
868-14-4: K@[1],C@[4],H@[5],O@[6]
582-25-2: K@[1],C@[7],H@[5],O@[2]
7447-40-7: K@[1],Cl@[1]
3811-04-9: K@[1],Cl@[1],O@[3]
7778-74-7: K@[1],Cl@[1],O@[4]
13877-24-2: K@[2],Cu@[1],Cl@[4]
7789-23-3: K@[1],F@[1]
7693-26-7: K@[1],H@[1]
298-14-6: K@[1],H@[1],C@[1],O@[3]
7789-29-9: K@[1],H@[1],F@[2]
7646-93-7: K@[1],H@[1],S@[1],O@[4]
7778-77-0: K@[1],H@[2],P@[1],O@[4]
13762-51-1: K@[1],H@[4],B@[1]
7681-11-0: K@[1],I@[1]
7758-05-6: K@[1],I@[1],O@[3]
7790-21-8: K@[1],I@[1],O@[4]
7722-64-7: K@[1],Mn@[1],O@[4]
7758-09-0: K@[1],N@[1],O@[2]
7757-79-1: K@[1],N@[1],O@[3]
20762-60-1: K@[1],N@[3]
12030-85-2: K@[1],Nb@[1],O@[3]
1310-58-3: K@[1],O@[1],H@[1]
12030-88-5: K@[1],O@[2]
17084-13-8: K@[1],P@[1],F@[6]
7790-53-6: K@[1],P@[1],O@[3]
10466-65-6: K@[1],Re@[1],O@[4]
10378-50-4: K@[1],Ru@[1],O@[4]
333-20-0: K@[1],S@[1],C@[1],N@[1]
13769-43-2: K@[1],V@[1],O@[3]
584-08-7: K@[2],C@[1],O@[3]
583-52-8: K@[2],C@[2],O@[4]
921-53-9: K@[2],C@[4],H@[6],O@[6]
19147-16-1: K@[2],C@[6],H@[8],O@[4]
7789-00-6: K@[2],Cr@[1],O@[4]
7778-50-9: K@[2],Cr@[2],O@[7]
39469-86-8: K@[2],Fe@[1],O@[4]
10294-66-3: K@[2],S@[2],O@[3]
12136-45-7: K@[2],O@[1]
17014-71-0: K@[2],O@[2]
10025-98-6: K@[2],Pd@[1],Cl@[4]
18746-63-9: K@[2],Ru@[1],Cl@[6]
1312-73-8: K@[2],S@[1]
7778-80-5: K@[2],S@[1],O@[4]
16731-55-8: K@[2],S@[2],O@[5]
7790-62-7: K@[2],S@[2],O@[7]
7727-21-1: K@[2],S@[2],O@[8]
1312-74-9: K@[2],Se@[1]
16871-90-2: K@[2],Si@[1],F@[6]
10006-28-7: K@[2],Si@[1],O@[4]
12142-40-4: K@[2],Te@[1]
15571-91-2: K@[2],Te@[1],O@[3]
16919-27-0: K@[2],Ti@[1],F@[6]
16923-95-8: K@[2],Zr@[1],F@[6]
13775-52-5: K@[3],Al@[1],F@[6]
13746-66-2: K@[3],Fe@[1],C@[6],N@[6]
7778-53-2: K@[3],P@[1],O@[4]
7320-34-5: K@[4],P@[2],O@[7]
13773-81-4: Kr@[1],F@[2]
71496-78-1: La@[1],Al@[1],O@[3]
12008-21-8: La@[1],B@[6]
13536-79-3: La@[1],Br@[3]
2081-11-0: La@[1],C@[3],H@[3],O@[6]
12071-15-7: La@[1],C@[2]
10099-58-8: La@[1],Cl@[3]
35564-84-2: La@[1],Cl@[3],H@[6],O@[3]
10025-84-0: La@[1],Cl@[3],H@[14],O@[7]
13709-38-1: La@[1],F@[3]
13864-01-2: La@[1],H@[3]
13813-22-4: La@[1],I@[3]
25764-10-7: La@[1],N@[1]
12031-17-3: La@[1],Nb@[1],O@[4]
12056-90-5: La@[1],Si@[2]
13939-40-7: La@[1],V@[1],O@[4]
1312-81-8: La@[2],O@[3]
12031-49-1: La@[2],S@[3]
16853-85-3: Li@[1],Al@[1],H@[4]
12003-67-7: Li@[1],Al@[1],O@[2]
14283-07-9: Li@[1],B@[1],F@[4]
16949-15-8: Li@[1],B@[1],H@[4]
13453-69-5: Li@[1],B@[1],O@[2]
7550-35-8: Li@[1],Br@[1]
556-63-8: Li@[1],C@[1],H@[1],O@[2]
865-34-9: Li@[1],C@[1],H@[3],O@[1]
553-54-8: Li@[1],C@[7],H@[5],O@[2]
7447-41-8: Li@[1],Cl@[1]
16712-20-2: Li@[1],Cl@[1],H@[2],O@[1]
7791-03-9: Li@[1],Cl@[1],O@[4]
7789-24-4: Li@[1],F@[1]
7580-67-8: Li@[1],H@[1]
10377-51-2: Li@[1],I@[1]
7790-22-9: Li@[1],I@[1],H@[6],O@[3]
4111-54-0: Li@[1],N@[1],C@[6],H@[14]
7782-89-0: Li@[1],N@[1],H@[2]
7790-69-4: Li@[1],N@[1],O@[3]
19597-69-4: Li@[1],N@[3]
12031-63-9: Li@[1],Nb@[1],O@[3]
1310-65-2: Li@[1],O@[1],H@[1]
12136-56-0: Li@[1],O@[2]
21324-40-3: Li@[1],P@[1],F@[6]
13453-80-0: Li@[1],P@[1],H@[2],O@[4]
13768-48-4: Li@[1],Re@[1],O@[4]
12031-66-2: Li@[1],Ta@[1],O@[3]
15060-59-0: Li@[1],V@[1],O@[3]
12007-60-2: Li@[2],B@[4],O@[7]
554-13-2: Li@[2],C@[1],O@[3]
13568-40-6: Li@[2],Mo@[1],O@[4]
12057-24-8: Li@[2],O@[1]
12031-80-0: Li@[2],O@[2]
12136-58-2: Li@[2],S@[1]
10377-48-7: Li@[2],S@[1],O@[4]
12136-60-6: Li@[2],Se@[1]
10102-24-6: Li@[2],Si@[1],O@[3]
12136-59-3: Li@[2],Te@[1]
12031-82-2: Li@[2],Ti@[1],O@[3]
51222-70-9: Li@[2],Zr@[1],O@[3]
13821-20-0: Li@[3],Al@[1],F@[6]
13478-14-3: Li@[3],As@[1],O@[4]
919-16-4: Li@[3],C@[6],H@[5],O@[7]
7791-03-9: Li@[3],Cl@[1],O@[4]
26134-62-3: Li@[3],N@[1]
10377-52-3: Li@[3],P@[1],O@[4]
12057-30-6: Li@[3],Sb@[1]
12688-52-7: Lu@[1],B@[4]
14456-53-2: Lu@[1],Br@[3]
10099-66-8: Lu@[1],Cl@[3]
13760-81-1: Lu@[1],F@[3]
13813-45-1: Lu@[1],I@[3]
12125-25-6: Lu@[1],N@[1]
36549-50-5: Lu@[1],N@[3],O@[9]
12032-20-1: Lu@[2],O@[3]
12163-20-1: Lu@[2],S@[3]
12163-22-3: Lu@[2],Te@[3]
7789-48-2: Mg@[1],Br@[2]
13446-53-2: Mg@[1],Br@[2],H@[12],O@[6]
546-93-0: Mg@[1],C@[1],O@[3]
556-32-1: Mg@[1],C@[4],H@[12],O@[8]
927-20-8: Mg@[1],C@[3],H@[9],O@[6],P@[1]
557-04-0: Mg@[1],C@[36],H@[70],O@[4]
10034-81-8: Mg@[1],Cl@[2],O@[8]
7786-30-3: Mg@[1],Cl@[2]
7783-40-6: Mg@[1],F@[2]
7693-27-8: Mg@[1],H@[2]
10377-58-9: Mg@[1],I@[2]
10377-60-3: Mg@[1],N@[2],O@[6]
1309-48-4: Mg@[1],O@[1]
1309-42-8: Mg@[1],O@[2],H@[2]
1335-26-8: Mg@[1],O@[2]
12032-36-9: Mg@[1],S@[1]
7487-88-9: Mg@[1],S@[1],O@[4]
1313-04-8: Mg@[1],Se@[1]
14654-06-9: Mg@[1],Si@[1],O@[3]
71683-38-0: Mg@[1],Tc@[2],O@[8]
12032-44-9: Mg@[1],Te@[1]
12032-30-3: Mg@[1],Ti@[1],O@[3]
22831-39-6: Mg@[2],Si@[1]
10103-50-1: Mg@[3],As@[2],O@[8]
12057-71-5: Mg@[3],N@[2]
12057-75-9: Mg@[3],Sb@[2]
13446-03-2: Mn@[1],Br@[2]
638-38-0: Mn@[1],C@[4],H@[6],O@[4]
598-62-9: Mn@[1],C@[1],O@[3]
7773-01-5: Mn@[1],Cl@[2]
13446-34-9: Mn@[1],Cl@[2],H@[8],O@[4]
14690-66-5: Mn@[1],Cl@[3]
7782-64-1: Mn@[1],F@[2]
7783-53-1: Mn@[1],F@[3]
15195-58-1: Mn@[1],F@[4]
7790-33-2: Mn@[1],I@[2]
98716-23-5: Mn@[1],I@[2],H@[8],O@[4]
10377-66-9: Mn@[1],N@[2],O@[6]
1344-43-0: Mn@[1],O@[1]
1313-13-9: Mn@[1],O@[2]
18820-29-6: Mn@[1],S@[1]
10034-96-5: Mn@[1],S@[1],O@[4]
12032-82-5: Mn@[1],Sb@[1]
1313-22-0: Mn@[1],Se@[1]
12299-98-8: Mn@[1],Se@[2]
12032-88-1: Mn@[1],Te@[1]
12032-89-2: Mn@[1],Te@[2]
1317-34-6: Mn@[2],O@[3]
12057-92-0: Mn@[2],O@[7]
1317-35-7: Mn@[3],O@[4]
14154-09-7: Mn@[3],P@[2],O@[8]
13446-56-5: Mo@[1],Br@[2]
13446-57-6: Mo@[1],Br@[3]
13520-59-7: Mo@[1],Br@[4]
13939-06-5: Mo@[1],C@[6],O@[6]
13478-17-6: Mo@[1],Cl@[2]
13478-18-7: Mo@[1],Cl@[3]
13478-18-7: Mo@[1],Cl@[4]
10241-05-1: Mo@[1],Cl@[5]
13706-19-9: Mo@[1],Cl@[6]
20193-58-2: Mo@[1],F@[3]
23412-45-5: Mo@[1],F@[4]
13819-84-6: Mo@[1],F@[5]
7783-77-9: Mo@[1],F@[6]
14055-74-4: Mo@[1],I@[2]
14055-75-5: Mo@[1],I@[3]
14055-76-6: Mo@[1],I@[4]
12033-19-1: Mo@[1],N@[1]
12058-07-0: Mo@[1],O@[1]
18868-43-4: Mo@[1],O@[2]
1313-27-5: Mo@[1],O@[3]
1317-33-5: Mo@[1],S@[2]
12058-18-3: Mo@[1],Se@[2]
12136-78-6: Mo@[1],Si@[2]
12058-20-7: Mo@[1],Te@[2]
1313-29-7: Mo@[2],O@[3]
12163-73-4: Mo@[2],O@[5]
12033-33-9: Mo@[2],S@[3]
15162-90-0: N@[1],Br@[3]
10025-85-1: N@[1],Cl@[3]
7783-54-2: N@[1],F@[3]
7664-41-7: N@[1],H@[3]
12125-02-9: N@[1],H@[4],Cl@[1]
1066-33-7: N@[1],H@[5],C@[1],O@[3]
6484-52-2: N@[2],H@[4],O@[3]
7783-20-2: N@[2],H@[8],S@[1],O@[4]
13444-85-4: N@[1],I@[3]
10102-43-9: N@[1],O@[1]
10102-44-0: N@[1],O@[2]
13812-43-6: N@[2],F@[2]
10036-47-2: N@[2],F@[4]
10024-97-2: N@[2],O@[1]
10544-73-7: N@[2],O@[3]
10544-72-6: N@[2],O@[4]
10102-03-1: N@[2],O@[5]
7784-16-9: Na@[1],Al@[1],Cl@[4]
13821-15-3: Na@[1],Al@[1],F@[4]
1302-42-7: Na@[1],Al@[1],O@[2]
7784-46-5: Na@[1],As@[1],O@[2]
143-66-8: Na@[1],B@[1],C@[24],H@[20]
13755-29-8: Na@[1],B@[1],F@[4]
25895-60-7: Na@[1],B@[1],H@[3],C@[1],N@[1]
16940-66-2: Na@[1],B@[1],H@[4]
12232-99-4: Na@[1],Bi@[1],O@[3]
7647-15-6: Na@[1],Br@[1]
7789-38-0: Na@[1],Br@[1],O@[3]
143-33-9: Na@[1],C@[1],N@[1]
917-61-3: Na@[1],C@[1],N@[1],O@[1]
141-53-7: Na@[1],C@[1],H@[1],O@[2]
124-41-4: Na@[1],C@[1],H@[3],O@[1]
149-44-0: Na@[1],C@[1],H@[3],S@[1],O@[3]
62-74-8: Na@[1],C@[2],H@[3],F@[1],O@[2]
127-09-3: Na@[1],C@[2],H@[3],O@[2]
3039-83-6: Na@[1],C@[2],H@[3],S@[1],O@[3]
141-52-6: Na@[1],C@[2],H@[5],O@[1]
7446-81-3: Na@[1],C@[3],H@[3],O@[2]
137-40-6: Na@[1],C@[3],H@[5],O@[2]
312-85-6: Na@[1],C@[3],H@[5],O@[3]
70161-44-3: Na@[1],C@[3],H@[6],N@[1],O@[3]
126-96-5: Na@[1],C@[4],H@[7],O@[4]
515-42-4: Na@[1],C@[6],H@[6],S@[1],O@[3]
532-32-1: Na@[1],C@[7],H@[5],O@[2]
657-84-1: Na@[1],C@[7],H@[8],S@[1],O@[3]
114-70-5: Na@[1],C@[8],H@[7],O@[2]
1300-72-7: Na@[1],C@[8],H@[9],S@[1],O@[3]
1984-06-1: Na@[1],C@[8],H@[15],O@[2]
822-16-2: Na@[1],C@[18],H@[36],O@[2]
7647-14-5: Na@[1],Cl@[1]
7681-52-9: Na@[1],Cl@[1],O@[1]
7758-19-2: Na@[1],Cl@[1],O@[2]
7775-09-9: Na@[1],Cl@[1],O@[3]
7601-89-0: Na@[1],Cl@[1],O@[4]
7681-49-4: Na@[1],F@[1]
7646-69-7: Na@[1],H@[1]
144-55-8: Na@[1],H@[1],C@[1],O@[3]
1333-83-1: Na@[1],H@[1],F@[2]
16721-80-5: Na@[1],H@[1],S@[1]
7631-90-5: Na@[1],H@[1],S@[1],O@[3]
7681-82-5: Na@[1],I@[1]
7681-55-2: Na@[1],I@[1],O@[3]
7790-28-5: Na@[1],I@[1],O@[4]
7782-92-5: Na@[1],N@[1],H@[2]
7632-00-0: Na@[1],N@[1],O@[2]
7631-99-4: Na@[1],N@[1],O@[3]
26628-22-8: Na@[1],N@[3]
12034-09-2: Na@[1],Nb@[1],O@[3]
1310-73-2: Na@[1],O@[1],H@[1]
12034-12-7: Na@[1],O@[2]
21324-39-0: Na@[1],P@[1],F@[6]
50813-16-6: Na@[1],P@[1],O@[3]
10124-56-8: Na@[6],P@[6],O@[18]
13472-33-8: Na@[1],Re@[1],O@[4]
540-72-7: Na@[1],S@[1],C@[1],N@[1]
15432-85-6: Na@[1],Sb@[1],O@[3]
13718-26-8: Na@[1],V@[1],O@[3]
497-19-8: Na@[2],C@[1],O@[3]
141-95-7: Na@[2],C@[3],H@[2],O@[4]
6106-24-7: Na@[2],C@[4],H@[6],O@[6]
7486-38-6: Na@[2],C@[6],H@[8],O@[4]
7775-11-3: Na@[2],Cr@[1],O@[4]
10163-15-2: Na@[2],F@[1],P@[1],O@[3]
7631-94-9: Na@[2],S@[2],O@[6]
7631-95-0: Na@[2],Mo@[1],O@[4]
1313-59-3: Na@[2],O@[1]
1313-60-6: Na@[2],O@[2]
1313-82-2: Na@[2],S@[1]
1313-83-3: Na@[2],S@[1],H@[10],O@[5]
1313-84-4: Na@[2],S@[1],H@[18],O@[9]
7757-83-7: Na@[2],S@[1],O@[3]
7757-82-6: Na@[2],S@[1],O@[4]
7772-98-7: Na@[2],S@[2],O@[3]
7775-14-6: Na@[2],S@[2],O@[4]
7681-57-4: Na@[2],S@[2],O@[5]
13870-29-6: Na@[2],S@[2],O@[7]
7775-27-1: Na@[2],S@[2],O@[8]
1313-85-5: Na@[2],Se@[1]
10102-18-8: Na@[2],Se@[1],O@[3]
13410-01-0: Na@[2],Se@[1],O@[4]
16893-85-9: Na@[2],Si@[1],F@[6]
6834-92-0: Na@[2],Si@[1],O@[3]
12058-66-1: Na@[2],Sn@[1],O@[3]
12034-41-2: Na@[2],Te@[1]
12034-36-5: Na@[2],Ti@[3],O@[7]
13472-45-2: Na@[2],W@[1],O@[4]
13775-53-6: Na@[3],Al@[1],F@[6]
14649-73-1: Na@[3],Co@[1],N@[6],O@[12]
7601-54-9: Na@[3],P@[1],O@[4]
12058-86-5: Na@[3],Sb@[1]
13776-84-6: Na@[3],Sb@[1],S@[4]
13721-39-6: Na@[3],V@[1],O@[4]
868-18-8: Na@[4],C@[4],H@[4],O@[6]
13601-19-9: Na@[4],Fe@[1],C@[6],N@[6]
7722-88-5: Na@[4],P@[2],O@[7]
1344-09-8: Na@[4],Si@[1],O@[4]
7758-29-4: Na@[5],P@[3],O@[10]
15752-41-7: Nb@[1],Br@[3]
13842-75-6: Nb@[1],Br@[4]
13478-45-0: Nb@[1],Br@[5]
12069-94-2: Nb@[1],C@[1]
13569-59-0: Nb@[1],Cl@[3]
13569-70-5: Nb@[1],Cl@[4]
10026-12-7: Nb@[1],Cl@[5]
15195-53-6: Nb@[1],F@[3]
13842-88-1: Nb@[1],F@[4]
7783-68-8: Nb@[4],F@[20]
13870-20-7: Nb@[1],I@[3]
13870-21-8: Nb@[1],I@[4]
13779-92-5: Nb@[1],I@[5]
24621-21-4: Nb@[1],N@[1]
12034-57-0: Nb@[1],O@[1]
12034-59-2: Nb@[1],O@[2]
12136-97-9: Nb@[1],S@[2]
12034-77-4: Nb@[1],Se@[2]
12034-78-5: Nb@[1],Se@[3]
12034-83-2: Nb@[1],Te@[2]
1313-96-8: Nb@[2],O@[5]
59325-04-1: Nd@[1],Br@[2]
13536-80-6: Nd@[1],Br@[3]
3252-53-7: Nd@[1],C@[3],H@[3],O@[6]
25469-93-6: Nd@[1],Cl@[2]
10024-93-8: Nd@[1],Cl@[3]
13709-42-7: Nd@[1],F@[3]
12207-22-6: Nd@[1],Ga@[1],O@[3]
61393-36-0: Nd@[1],I@[2]
13813-24-6: Nd@[1],I@[3]
25764-11-8: Nd@[1],N@[1]
10045-95-1: Nd@[1],N@[3],O@[9]
12035-22-2: Nd@[1],S@[1]
12035-24-4: Nd@[1],Se@[1]
12060-53-6: Nd@[1],Te@[1]
13721-46-5: Nd@[1],V@[1],O@[4]
1313-97-9: Nd@[2],O@[3]
12035-32-4: Nd@[2],S@[3]
12035-35-7: Nd@[2],Te@[3]
27016-75-7: Ni@[1],As@[1]
14708-14-6: Ni@[1],B@[2],F@[8]
13462-88-9: Ni@[1],Br@[2]
557-19-7: Ni@[1],C@[2],N@[2]
3333-67-3: Ni@[1],C@[1],O@[3]
13463-39-3: Ni@[1],C@[4],O@[4]
373-02-4: Ni@[1],C@[4],H@[6],O@[4]
7718-54-9: Ni@[1],Cl@[2]
7791-20-0: Ni@[1],Cl@[2],H@[12],O@[6]
14721-18-7: Ni@[1],Cr@[1],O@[4]
10028-18-9: Ni@[1],F@[2]
13462-90-3: Ni@[1],I@[2]
13138-45-9: Ni@[1],N@[2],O@[6]
1313-99-1: Ni@[1],O@[1]
12054-48-7: Ni@[1],O@[2],H@[2]
16812-54-7: Ni@[1],S@[1]
7786-81-4: Ni@[1],S@[1],O@[4]
12035-52-8: Ni@[1],Sb@[1]
1314-05-2: Ni@[1],Se@[1]
12035-38-0: Ni@[1],Sn@[1],O@[3]
12142-88-0: Ni@[1],Te@[1]
12035-39-1: Ni@[1],Ti@[1],O@[3]
14177-51-6: Ni@[1],W@[1],O@[4]
70692-93-2: Ni@[1],Zr@[1],O@[3]
12007-01-1: Ni@[2],B@[1]
1314-06-3: Ni@[2],O@[3]
12007-02-2: Ni@[3],B@[1]
12035-72-2: Ni@[3],S@[2]
20730-39-6: Np@[1],Br@[3]
15608-32-9: Np@[1],Br@[4]
20737-06-8: Np@[1],Cl@[3]
15597-84-9: Np@[1],Cl@[4]
16852-37-2: Np@[1],F@[3]
14529-88-5: Np@[1],F@[4]
31479-18-2: Np@[1],F@[5]
14521-05-2: Np@[1],F@[6]
37501-52-3: Np@[1],I@[3]
12058-90-1: Np@[1],N@[1]
12202-03-8: Np@[1],O@[1]
12035-79-9: Np@[1],O@[2]
121433-01-0: Np@[2],O@[5]
12281-24-2: Np@[2],S@[3]
7783-41-7: O@[1],F@[2]
7783-44-0: O@[2],F@[2]
59201-51-3: Os@[1],Br@[3]
59201-52-4: Os@[1],Br@[4]
1273-81-0: Os@[1],C@[10],H@[10]
13444-93-4: Os@[1],Cl@[3]
114268-63-2: Os@[1],Cl@[3],H@[6],O@[3]
10026-01-4: Os@[1],Cl@[4]
71328-74-0: Os@[1],Cl@[5]
54120-05-7: Os@[1],F@[4]
31576-40-6: Os@[4],F@[20]
13768-38-2: Os@[1],F@[6]
16949-69-2: Os@[1],F@[7]
18432-81-0: Os@[1],F@[8]
76758-38-8: Os@[1],I@[1]
